year,sic3,theil,gini,cv,rmd,mld,mkpm_med,mkpm_avg,n,assets,soe,foreign,determ1,determ2,determ3,herf_3dt_city,eg_3dt_city,avgtariff_ind3,numtariff_ind3,input_tariff,exports,lnasset_proc,ln_theil_proc,lnn_proc,lnasset_single,ln_theil_single,lnn_single,lnasset_nonexp,ln_theil_nonexp,lnn_nonexp,ln_theil_pr,ln_theil_mc,lnn_prmc,lnasset_prmc,ln_theil_tfp,lnasset_surv,ln_theil_surv,lnn_surv,lnasset_enex,ln_theil_enex,lnn_enex,lnasset_soe,ln_theil_soe,lnn_soe,lnasset_nonsoe,ln_theil_nonsoe,lnn_nonsoe,lnasset_coast,ln_theil_coast,lnn_coast,lnasset_inland,ln_theil_inland,lnn_inland,tariff01,hightariff,g,hightariff_post02,rel_year,pre_post,ln_gini,ln_theil,ln_cv,ln_mld,ln_rmd,lnn,lnasset,lnexports,lnfdi,lnit,tariff
2002,193,0.0156514855322345,0.0987408212102061,0.1777010634803126,0.0688707640675987,0.0158687119511766,1.22813880443573,1.2424734830856323,191,6479.341121495327,0.8232858180999756,214,0.10529977828264236,7.096409320831299,0.39097610116004944,0.01289724837988615,0.00991647969931364,19.420000076293945,15,20.406723022460938,2935309.5,8.977129936218262,-4.02560567855835,3.295836925506592,8.671822547912598,-4.129792213439941,5.1984968185424805,8.890087127685547,-4.107522964477539,4.595119953155518,0.7466181516647339,0.7435325384140015,3.761200189590454,8.944934844970703,-1.746139407157898,8.8205108642578125,-4.2224812507629395,5.0106353759765625,8.578590393066406,-3.9574828147888184,3.7135720252990723,NA,NA,NA,8.634387969970703,-4.139546871185303,5.1873860359191895,8.88221263885498,-4.0400614738464355,4.7004804611206055,8.622614860534668,-4.380452632904053,4.394449234008789,0.20566667556762697,TRUE,2002,TRUE,0,post,-2.3152568292910685,-4.157189444313293,-1.7276525591443772,-4.143405910234422,-2.6755235151412218,5.25227342804663,8.776374105395098,14.892323457132761,5.365976015021851,3.0158644064817826,0.19420000076293945
2003,193,0.0136607813605562,0.0908616810308111,0.1649819156698476,0.0629428075559579,0.0140297143043257,1.2389212846755981,1.241807222366333,215,6903.594488188976,0.8129441738128662,254,0.10529977828264236,7.096409320831299,0.39097610116004944,0.012530718930065632,0.013503503985702991,18.860000610351562,15,18.82440185546875,3050741.75,9.35728645324707,-3.9659934043884277,3.0910425186157227,8.7580413818359375,-4.316840171813965,5.323009967803955,8.968223571777344,-4.445184707641602,4.672828674316406,1.019437313079834,1.037253975868225,3.9889841079711914,9.021306991577148,-1.595185399055481,9.038518905639648,-4.429808139801025,4.753590106964111,8.47314453125,-4.155158042907715,4.595119953155518,NA,NA,NA,8.712985038757324,-4.339141845703125,5.332718849182129,8.867586135864258,-4.310379981994629,4.927253723144531,8.786142349243164,-4.380239486694336,4.343805313110352,0.20566667556762697,TRUE,2002,TRUE,1,post,-2.398416917492387,-4.2932262258490175,-1.8019194130892182,-4.266577748273553,-2.765528781477722,5.3706380281276624,8.839797495260292,14.930895315737377,5.537334267018537,2.9351539992352715,0.18860000610351563
2004,193,0.0137386031133056,0.0921159681970163,0.1675897739635041,0.0657981491895433,0.0137054172953072,1.2650322914123535,1.2932475805282593,334,5705.706349206349,0.8163265585899353,378,0.10529977828264236,7.096409320831299,0.39097610116004944,0.006804973352700472,0.03451382368803024,18.299999237060547,15,17.385053634643555,6474034.5,9.587756156921387,-4.1277174949646,2.944438934326172,8.637011528015137,-4.316301345825195,5.799092769622803,8.793351173400879,-4.385312080383301,4.867534637451172,0.8909707069396973,0.8179200291633606,3.6635615825653076,8.895044326782227,-1.7005571126937866,9.268049240112305,-4.264981746673584,4.127134323120117,8.3533172607421875,-4.292782306671143,5.605802059173584,NA,NA,NA,8.546198844909668,-4.304801940917969,5.7745513916015625,8.582901954650879,-4.242570400238037,5.537334442138672,8.8359832763671875,-4.514862060546875,4.382026672363281,0.20566667556762697,TRUE,2002,TRUE,2,post,-2.384706971845718,-4.287545663054524,-1.786236107333182,-4.289964101292011,-2.721163568864951,5.811140992976701,8.649222066938174,15.683310042462468,5.934894195619588,2.8556108505654225,0.18299999237060546
2005,193,0.0137918177853317,0.0939657803552496,0.1662865288696089,0.0688563327898488,0.0139889153407307,1.3355380296707153,1.3334970474243164,307,7476.714681440443,0.8008729815483093,361,0.10529977828264236,7.096409320831299,0.39097610116004944,0.008287284523248672,0.04377855733036995,18.100000381469727,15,17.117338180541992,5456267.5,9.629639625549316,-4.550881385803223,2.995732307434082,8.914144515991211,-4.282415390014648,5.713732719421387,8.74114990234375,-4.235447406768799,4.927253723144531,1.4237754344940186,1.4367311000823975,4.406719207763672,8.918407440185547,-1.815364956855774,9.28984260559082,-4.449802875518799,4.174387454986572,8.77590560913086,-4.24413537979126,5.488937854766846,NA,NA,NA,8.9003267288208,-4.2760748863220215,5.7104268074035645,8.784912109375,-4.259767532348633,5.407171726226807,9.237091064453125,-4.507870197296143,4.430816650390625,0.20566667556762697,TRUE,2002,TRUE,3,post,-2.3648246017642736,-4.283679776768455,-1.7940429010576686,-4.269490024351842,-2.6757330785188285,5.726847747587197,8.919548760774758,15.512275505895948,5.8888779583328805,2.8400918785167826,0.18100000381469727
1997,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,TRUE,2002,FALSE,-5,pre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,194,0.0169593316666376,0.1020041036164436,0.1875559296432133,0.0710608670967189,0.0167258359812574,1.1744825839996338,1.202420949935913,288,8895.588607594937,0.8513422012329102,316,0,0,0,0.013670511543750763,0.011129668913781643,26,2,19.963546752929688,4332214.5,9.160606384277344,-5.264537811279297,2.7725887298583984,8.950043678283691,-4.001089572906494,5.501258373260498,8.720787048339844,-3.8582894802093506,4.770684719085693,NA,NA,NA,NA,-1.7583189010620117,9.073209762573242,-4.219753265380859,4.8121843338012695,9.109217643737793,-3.9983015060424805,5.105945587158203,9.70185375213623,-3.892942428588867,3.7841897010803223,8.86966323852539,-4.1717352867126465,5.497168064117432,9.038331985473633,-4.095064163208008,5.327876091003418,9.208950996398926,-4.039421081542969,4.406719207763672,0.22,TRUE,2002,FALSE,-4,pre,-2.2827422349733717,-4.076937055843089,-1.6736781866212442,-4.090800690285317,-2.6442184861456783,5.662960480135946,9.093310770771197,15.281589401112637,5.755742213586912,2.9939079481303303,0.26
1999,194,0.0151065948313441,0.0967321919317474,0.1748021546092638,0.0671042346448639,0.0152439225410027,1.1633555889129639,1.1826592683792114,275,9038.062913907284,0.8402093648910522,302,0,0,0,0.012095462530851364,0.013419870287179947,22,2,19.963546752929688,4818057.5,9.25239372253418,-4.5251688957214355,3.044522523880005,8.95872688293457,-4.162919044494629,5.429345607757568,8.887621879577637,-3.884016513824463,4.709530353546143,NA,NA,NA,NA,-1.5428733825683594,9.102402687072754,-4.276793956756592,4.969813346862793,9.117545127868652,-4.127300262451172,4.875197410583496,9.884093284606934,-3.802882671356201,3.6635615825653076,8.837651252746582,-4.405155658721924,5.463831901550293,9.089916229248047,-4.233115196228027,5.24174690246582,9.148771286010742,-4.1134748458862305,4.454347133636475,0.22,TRUE,2002,FALSE,-3,pre,-2.3358090267348244,-4.192623886708448,-1.7441004896967152,-4.183574377261135,-2.7015081275343604,5.616771097666572,9.10920015099007,15.387881396498358,5.71042701737487,2.9939079481303303,0.22
2000,194,0.0170271578236891,0.1025027013563382,0.18515206831471,0.0714081304286699,0.0173068540242552,1.1977996826171875,1.215664267539978,292,8078.485804416404,0.8336830139160156,318,0,0,0,0.012924863025546074,0.014592906460165977,23,4,22.4325532913208,7093715,8.97313117980957,-4.894313335418701,3.295836925506592,8.903644561767578,-4.007847785949707,5.433722019195557,8.440673828125,-3.940685749053955,4.709530353546143,NA,NA,NA,NA,-1.7335397005081177,9.029257774353027,-4.199469566345215,5.2522735595703125,8.929386138916016,-3.9108526706695557,4.6151204109191895,9.395886421203613,-3.352935552597046,3.7135720252990723,8.903055191040039,-4.416003227233887,5.525453090667725,8.965723991394043,-4.187415599822998,5.332718849182129,9.065361976623535,-3.840327262878418,4.442651271820068,0.22,TRUE,2002,FALSE,-2,pre,-2.277866126054971,-4.072945690561562,-1.6865778006629826,-4.056652669566369,-2.6393435445694724,5.676753802268282,8.99695973350997,15.774719738713074,5.762051382780177,3.1105131758172906,0.23
2001,194,0.0143266042710713,0.0925439064656478,0.1707405451106778,0.0629828331431475,0.0143891057878671,1.2096714973449707,1.2262252569198608,340,7368.431266846361,0.8256433010101318,371,0,0,0,0.009134836494922638,0.015509332530200481,22,1,24.901559829711914,7345083,8.981467247009277,-4.864895820617676,3.761200189590454,8.728023529052734,-4.200353622436523,5.545177459716797,8.331326484680176,-4.100147247314453,4.9628448486328125,NA,NA,NA,9.706892013549805,-1.5670374631881714,8.947538375854492,-4.317873954772949,5.662960529327393,8.602521896362305,-3.9530696868896484,3.9512436389923096,9.537015914916992,-3.702993631362915,3.6375861167907715,8.764555931091309,-4.385327339172363,5.7104268074035645,8.839640617370605,-4.402243137359619,5.529428958892822,9.065144538879395,-3.9209558963775635,4.477336883544922,0.22,TRUE,2002,FALSE,-1,pre,-2.380072082587823,-4.245637031652116,-1.7676101547690313,-4.241283901232115,-2.7648930795140028,5.8289456176102075,8.904960108638903,15.809541667730489,5.916202062607435,3.214930445272154,0.22
2002,194,0.0140054615508873,0.0926568079342072,0.1690197430706472,0.0643662416482982,0.0139970252237131,1.23016357421875,1.252402663230896,363,7764.082051282051,0.8291252851486206,390,0.1004081517457962,7.773840427398682,0.39427450299263,0.00915118120610714,0.017451751977205276,20,1,20.406723022460938,8293788.5,9.207858085632324,-4.457345962524414,3.6635615825653076,8.81102466583252,-4.347046375274658,5.579730033874512,8.380524635314941,-4.131115436553955,4.976733684539795,NA,NA,NA,10.133852005004883,-1.5476057529449463,9.022820472717285,-4.26909065246582,5.662960529327393,8.622401237487793,-4.291447639465332,4.317488193511963,9.498041152954102,-3.8735334873199463,3.465735912322998,8.864169120788574,-4.349292755126953,5.802118301391602,8.92058277130127,-4.402140140533447,5.616771221160889,9.06328010559082,-3.937558889389038,4.477336883544922,0.22,TRUE,2002,TRUE,0,post,-2.378852848818545,-4.26830791466264,-1.7777397479790895,-4.268910455965299,-2.743165981319429,5.8944028342648505,8.957263512404369,15.931017419101616,5.966146739123692,3.0158644064817826,0.2
2003,194,0.0130651699938782,0.0885110152229501,0.1624245301293579,0.0613830846460251,0.0132135791032795,1.2607231140136719,1.2687764167785645,352,7472.618357487922,0.8284119963645935,414,0.1004081517457962,7.773840427398682,0.39427450299263,0.007883833721280098,0.019277730956673622,20,1,18.82440185546875,9292158,9.177645683288574,-4.4828782081604,3.5553481578826904,8.769259452819824,-4.361021995544434,5.64544677734375,8.564567565917969,-4.249243259429932,5.068904399871826,NA,NA,NA,10.175996780395508,-1.5760449171066284,9.105887413024902,-4.2719550132751465,5.384495258331299,8.438993453979492,-4.4551286697387695,4.8978400230407715,9.475342750549316,-4.0968475341796875,2.8332133293151855,8.854623794555664,-4.374707221984863,5.8141303062438965,8.869794845581055,-4.485536575317383,5.605802059173584,9.052763938903809,-4.023279666900635,4.382026672363281,0.22,TRUE,2002,TRUE,1,post,-2.424628268917431,-4.337805368699016,-1.8175418150665303,-4.326510258214152,-2.790620976148996,5.863631175598097,8.919000733107653,16.044681376602174,6.025865973825314,2.9351539992352715,0.2
2004,194,0.0141095406035819,0.0929543029491492,0.1676867282424781,0.0636855265555151,0.0144480208914343,1.2768956422805786,1.2874383926391602,315,6375.466472303207,0.8322932124137878,343,0.1004081517457962,7.773840427398682,0.39427450299263,0.011897087097167969,0.03962802141904831,20,1,17.385053634643555,11676308,NA,NA,NA,8.654105186462402,-4.2818779945373535,5.683579921722412,8.641777038574219,-4.196386337280273,5.062594890594482,NA,NA,NA,8.143613815307617,-1.669589638710022,9.098610877990723,-4.322041988372803,4.709530353546143,8.497671127319336,-4.232226848602295,5.318120002746582,NA,NA,NA,8.659430503845215,-4.317270755767822,5.7104268074035645,8.764382362365723,-4.353916168212891,5.365975856781006,8.751556396484375,-4.264096260070801,4.6151204109191895,0.22,TRUE,2002,TRUE,2,post,-2.375647272726962,-4.26090407186276,-1.7856577531625877,-4.237197836334418,-2.753797954849996,5.752572638825633,8.76021253947567,16.273072389505106,5.8377304471659395,2.8556108505654225,0.2
2005,194,0.0141061964262616,0.094144804575818,0.1697814482742729,0.0666340793257154,0.014051638265139,1.305600881576538,1.3369417190551758,338,6210.351351351352,0.8457876443862915,370,0.1004081517457962,7.773840427398682,0.39427450299263,0.00920782145112753,0.04084755480289459,20,1,17.117338180541992,9971514,NA,NA,NA,8.614727020263672,-4.283566474914551,5.755742073059082,8.158748626708984,-4.092257022857666,5.2257466316223145,NA,NA,NA,8.409162521362305,-1.816054344177246,9.13756275177002,-4.550333499908447,4.672828674316406,8.457420349121094,-4.156369686126709,5.442417621612549,NA,NA,NA,8.69229507446289,-4.247455596923828,5.799092769622803,8.762141227722168,-4.63670539855957,5.398162841796875,8.675625801086426,-3.976529359817505,4.762174129486084,0.22,TRUE,2002,TRUE,3,post,-2.3629212078145603,-4.261141115278101,-1.773243267409058,-4.265016287498929,-2.708539130723089,5.823045895483019,8.73397275164448,16.115242985975833,5.91350300563827,2.8400918785167826,0.2
1997,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.15625,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005,FALSE,Inf,FALSE,-Inf,control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0315625
1998,201,0.0322607031900527,0.1331372570641514,0.2701250178797756,0.0959367236658018,0.0295144529199725,0.8742138743400574,0.9487850069999695,326,7800.373737373738,0.9478275179862976,396,0,0,0,0.01087044458836317,0.006441547069698572,3.15625,16,11.600838661193848,738519.25,NA,NA,NA,8.884471893310547,-3.4656522274017334,5.71702766418457,8.893393516540527,-3.3285210132598877,5.613128185272217,NA,NA,NA,NA,-0.7785781621932983,9.494205474853516,-3.6598196029663086,4.644391059875488,8.522783279418945,-3.3489038944244385,5.402677536010742,9.244269371032715,-3.167539596557617,5.0434250831604,8.53632640838623,-4.4236249923706055,5.141663551330566,8.964106559753418,-3.736252546310425,5.153291702270508,8.959697723388672,-3.4088938236236572,5.03043794631958,0.005,FALSE,Inf,FALSE,-Inf,control,-2.0163746749134086,-3.4339054089388594,-1.308870397964342,-3.5228752061220376,-2.3440664333162093,5.786897381366708,8.961926926577709,13.512402446964561,5.981414211254481,2.4510773938776973,0.0315625
1999,201,0.0295987872321311,0.1281252718789071,0.257246073530363,0.0945104379671434,0.0272767629587649,0.8749877214431763,0.9563367366790771,294,8463.21832884097,0.9399429559707642,371,0,0,0,0.011769787408411503,0.00323833292350173,3.15625,16,11.600838661193848,682675.125,NA,NA,NA,8.988950729370117,-3.570924997329712,5.609471797943115,9.02774715423584,-3.4639010429382324,5.517452716827393,NA,NA,NA,NA,-1.10403573513031,9.350241661071777,-3.4576609134674072,4.795790672302246,8.681595802307129,-3.566032886505127,5.153291702270508,9.529598236083984,-3.2961833477020264,4.787491798400879,8.167374610900879,-4.198291778564453,5.159055233001709,8.871299743652344,-3.4515867233276367,5.1179938316345215,9.204968452453613,-3.6850688457489014,4.844187259674072,0.005,FALSE,Inf,FALSE,-Inf,control,-2.0547468071100017,-3.5200218903789557,-1.3577221676289213,-3.6017201129168366,-2.359044995903343,5.683579767338681,9.043484797380703,13.433774366533388,5.916202062607435,2.4510773938776973,0.0315625
2000,201,0.0242809316986887,0.1107748216830088,0.2365718597789425,0.077754296166227,0.0218716369872644,0.8671706318855286,0.9169381260871887,281,9175.755952380952,0.934455931186676,338,0,0,0,0.012861738912761211,0.0034914626739919186,3.15625,32,10.90398359298706,810344.125,NA,NA,NA,9.066621780395508,-3.6872661113739014,5.568344593048096,9.065046310424805,-3.748154640197754,5.433722019195557,0.30389708280563354,0.30651041865348816,4.624972820281982,8.794515609741211,-1.1026538610458374,9.35462474822998,-3.962738275527954,4.976733684539795,8.748160362243652,-3.5147533416748047,4.912654876708984,9.788878440856934,-3.388225555419922,4.418840408325195,8.337050437927246,-4.049604415893555,5.288267135620117,8.9845609664917,-3.947932004928589,5.081404209136963,9.269291877746582,-3.6627702713012695,4.787491798400879,0.005,FALSE,Inf,FALSE,-Inf,control,-2.2002557716202102,-3.7180639404344524,-1.441503270356831,-3.8225645962823704,-2.5542014732920983,5.638354669333745,9.12432006215876,13.60521428210626,5.823045895483019,2.38912818971473,0.0315625
2001,201,0.0252176152297878,0.1096127783425451,0.2424446469005175,0.0756740397546601,0.0224621615587654,0.8592737317085266,0.9076728820800781,298,8558.048571428571,0.9031314253807068,350,0,0,0,0.012732243165373802,0.003828258952125907,0.5,16,10.207128524780273,598597.6875,NA,NA,NA,8.984945297241211,-3.6821608543395996,5.613128185272217,8.953838348388672,-3.645488977432251,5.529428958892822,-0.0033797486685216427,-0.05072667449712753,4.418840408325195,8.982039451599121,-0.9681761264801025,9.190666198730469,-3.894477128982544,5.463831901550293,7.882135391235352,-3.2317614555358887,4.127134323120117,9.819189071655273,-3.059941053390503,4.204692840576172,8.427875518798828,-4.314129829406738,5.442417621612549,8.917799949645996,-3.8402791023254395,5.129898548126221,9.202210426330566,-3.5859501361846924,4.859812259674072,0.005,FALSE,Inf,FALSE,-Inf,control,-2.210801320547739,-3.680212511608317,-1.416981854863976,-3.7959230939301896,-2.581320113224434,5.697093486505405,9.054627472519032,13.302345011212518,5.857933154483459,2.323086351169289,0.005
2002,201,0.021700531257246,0.1039004577432396,0.2228572303847597,0.0732338586365229,0.0195853809617598,0.8545910716056824,0.9078992009162903,294,7205.252808988764,0.917343020439148,356,0.2242121398448944,7.541666030883789,0.11551499366760254,0.01339383702725172,0.008025716990232468,0.5,16,7.033268928527832,866901.9375,NA,NA,NA,8.8031463623046875,-4.02404260635376,5.587248802185059,8.72908878326416,-3.8732821941375732,5.459585666656494,-0.6726559996604919,-0.5842642784118652,4.605170249938965,8.735215187072754,-0.8146459460258484,9.040271759033203,-3.7857282161712646,5.433722019195557,7.8299689292907715,-4.005951404571533,4.174387454986572,9.439061164855957,-3.1202995777130127,4.043051242828369,8.582184791564941,-4.206432342529297,5.46806001663208,8.729785919189453,-4.128194808959961,5.0998663902282715,9.044294357299805,-3.683676242828369,4.867534637451172,0.005,FALSE,Inf,FALSE,-Inf,control,-2.2643219752731896,-3.830418536834663,-1.5012239350418177,-3.932971860342531,-2.614097415278723,5.683579767338681,8.882565595810942,13.672681143829433,5.87493073085203,1.950651594690634,0.005
